anime_id,title_romaji,title_english,title_native,season,season_year,type,format,status,episodes,duration,average_score,popularity,favorites,genres,country,source_material,studio,start_year,start_month,start_day
132,GetBackers: Dakkanya,GetBackers,GetBackers 奪還屋,FALL,2002.0,ANIME,TV,FINISHED,49.0,24,71,19910,314,"Action, Comedy, Drama, Mystery",JP,MANGA,Studio DEEN,2002,10.0,5.0
133,Green Green,Green Green,グリーングリーン,SUMMER,2003.0,ANIME,TV,FINISHED,12.0,24,53,16553,94,"Comedy, Ecchi, Romance, Slice of Life",JP,VISUAL_NOVEL,Studio Matrix,2003,7.0,12.0
134,GUNSLINGER GIRL,Gunslinger Girl,GUNSLINGER GIRL,FALL,2003.0,ANIME,TV,FINISHED,13.0,24,74,42045,1837,"Action, Drama, Psychological, Sci-Fi",JP,MANGA,MADHOUSE,2003,10.0,8.0
135,Hikaru no Go,Hikaru no Go,ヒカルの碁,FALL,2001.0,ANIME,TV,FINISHED,75.0,23,78,27302,748,"Comedy, Sports, Supernatural",JP,MANGA,Studio Pierrot,2001,10.0,10.0
136,HUNTER×HUNTER,Hunter x Hunter,HUNTER×HUNTER,FALL,1999.0,ANIME,TV,FINISHED,62.0,23,83,129772,4447,"Action, Adventure, Fantasy",JP,MANGA,Nippon Animation,1999,10.0,16.0
137,HUNTER×HUNTER OVA,Hunter x Hunter: Yorknew City,HUNTER×HUNTER OVA,WINTER,2002.0,ANIME,OVA,FINISHED,8.0,24,82,29639,530,"Action, Adventure, Fantasy",JP,MANGA,Nippon Animation,2002,1.0,17.0
138,HUNTER×HUNTER: Greed Island,,HUNTER×HUNTER: Greed Island,WINTER,2003.0,ANIME,OVA,FINISHED,8.0,22,79,33000,378,"Action, Adventure, Fantasy",JP,MANGA,Nippon Animation,2003,2.0,5.0
139,HUNTER×HUNTER: Greed Island Final,,HUNTER×HUNTER　G・I　Final,SPRING,2004.0,ANIME,OVA,FINISHED,14.0,24,79,27451,283,"Action, Adventure, Fantasy",JP,MANGA,Nippon Animation,2004,3.0,3.0
141,Jinki:Extend,Jinki:Extend,ジンキ・エクステンド,WINTER,2005.0,ANIME,TV,FINISHED,12.0,23,56,3036,12,"Action, Drama, Mecha, Sci-Fi",JP,MANGA,feel.,2005,1.0,5.0
142,Kamikaze Kaitou Jeanne,,神風怪盗ジャンヌ,WINTER,1999.0,ANIME,TV,FINISHED,44.0,24,71,10922,274,"Action, Adventure, Comedy, Drama, Fantasy, Mahou Shoujo, Mystery, Romance, Supernatural",JP,MANGA,Toei Animation,1999,2.0,13.0
143,Kannazuki no Miko,Destiny of the Shrine Maiden,神無月の巫女,FALL,2004.0,ANIME,TV,FINISHED,12.0,24,62,15855,216,"Drama, Mecha, Romance",JP,MANGA,TNK,2004,10.0,2.0
144,Kanon,,カノン,WINTER,2002.0,ANIME,TV,FINISHED,13.0,24,65,15369,112,"Drama, Romance, Slice of Life, Supernatural",JP,VISUAL_NOVEL,Toei Animation,2002,1.0,31.0
145,Kareshi Kanojo no Jijou,His and Her Circumstances,彼氏彼女の事情,FALL,1998.0,ANIME,TV,FINISHED,26.0,24,76,65721,2247,"Comedy, Drama, Romance, Slice of Life",JP,MANGA,Gainax,1998,10.0,2.0
146,Kono Minikuku mo Utsukushii Sekai,This Ugly Yet Beautiful World,この醜くも美しい世界,SPRING,2004.0,ANIME,TV,FINISHED,12.0,24,62,10840,54,"Comedy, Drama, Romance, Sci-Fi",JP,ORIGINAL,Gainax,2004,4.0,2.0
147,Kimi ga Nozomu Eien,Rumbling Hearts,君が望む永遠,FALL,2003.0,ANIME,TV,FINISHED,14.0,23,67,24926,264,"Drama, Romance, Slice of Life",JP,VISUAL_NOVEL,Studio Fantasia,2003,10.0,5.0
148,Kita e.: Diamond Dust Drops,Diamond Daydreams,北へ。 ～Diamond Dust Drops～,WINTER,2004.0,ANIME,TV,FINISHED,12.0,24,62,2497,11,"Drama, Romance, Slice of Life",JP,VISUAL_NOVEL,Studio DEEN,2004,1.0,20.0
149,LOVELESS,Loveless,LOVELESS,SPRING,2005.0,ANIME,TV,FINISHED,12.0,24,58,16839,171,"Action, Drama, Fantasy, Mystery",JP,MANGA,J.C.STAFF,2005,4.0,7.0
150,BLOOD+,Blood+,BLOOD+,FALL,2005.0,ANIME,TV,FINISHED,50.0,24,76,64697,3185,"Action, Drama, Horror, Mystery, Supernatural",JP,ORIGINAL,Production I.G,2005,10.0,8.0
151,Re: Cutie Honey,,Re:キューティーハニー,SUMMER,2004.0,ANIME,OVA,FINISHED,3.0,45,71,13482,337,"Action, Comedy, Ecchi, Mahou Shoujo, Sci-Fi",JP,MANGA,Toei Animation,2004,7.0,24.0
152,Solty Rei,Solty Rei,ソルティレイ,FALL,2005.0,ANIME,TV,FINISHED,24.0,23,69,6515,70,"Action, Sci-Fi",JP,ORIGINAL,,2005,10.0,6.0
153,Juuni Kokuki,The Twelve Kingdoms,十二国記,SPRING,2002.0,ANIME,TV,FINISHED,45.0,25,77,39632,926,"Action, Adventure, Fantasy, Supernatural",JP,LIGHT_NOVEL,Studio Pierrot,2002,4.0,9.0
154,Shaman King,Shaman King,シャーマンキング,SUMMER,2001.0,ANIME,TV,FINISHED,64.0,23,74,58819,1350,"Action, Adventure, Comedy, Drama, Supernatural",JP,MANGA,Xebec,2001,7.0,4.0
155,X,,X -エックス-,SUMMER,1996.0,ANIME,MOVIE,FINISHED,1.0,93,61,10303,111,"Action, Drama, Fantasy, Horror, Sci-Fi, Supernatural",JP,MANGA,MADHOUSE,1996,8.0,3.0
156,X (TV),X (TV),X−エックス− (TV),FALL,2001.0,ANIME,TV,FINISHED,24.0,24,69,16440,202,"Action, Drama, Fantasy, Romance",JP,MANGA,MADHOUSE,2001,10.0,3.0
157,Mahou Sensei Negima!,Negima!,魔法先生 ネギま！,WINTER,2005.0,ANIME,TV,FINISHED,26.0,23,65,27434,235,"Comedy, Ecchi, Fantasy, Romance",JP,MANGA,Xebec,2005,1.0,6.0
158,Maria-sama ga Miteru,Maria Watches Over Us,マリア様がみてる,WINTER,2004.0,ANIME,TV,FINISHED,13.0,24,69,18925,241,"Drama, Romance, Slice of Life",JP,LIGHT_NOVEL,Studio DEEN,2004,1.0,8.0
159,Boukyaku no Senritsu,Melody of Oblivion,忘却の旋律,SPRING,2004.0,ANIME,TV,FINISHED,24.0,23,59,4115,30,"Action, Adventure, Fantasy, Horror, Mecha, Sci-Fi",JP,MANGA,Gainax,2004,4.0,7.0
160,"Ima, Soko ni Iru Boku","Now and Then, Here and There",今、そこにいる僕,FALL,1999.0,ANIME,TV,FINISHED,13.0,25,73,42536,593,"Adventure, Drama, Fantasy, Sci-Fi",JP,ORIGINAL,AIC,1999,10.0,14.0
161,PEACE MAKER Kurogane,Peacemaker,PEACE MAKER 鐵,FALL,2003.0,ANIME,TV,FINISHED,24.0,24,68,9455,93,"Action, Comedy",JP,MANGA,GONZO,2003,10.0,8.0
162,Pitaten,Pita-Ten,ぴたテン,SPRING,2002.0,ANIME,TV,FINISHED,26.0,24,65,5092,63,"Comedy, Fantasy, Romance",JP,MANGA,MADHOUSE,2002,4.0,7.0
163,Power Stone,Power Stone,パワーストーン,SPRING,1999.0,ANIME,TV,FINISHED,26.0,23,61,2261,31,"Adventure, Comedy, Fantasy",JP,VIDEO_GAME,Studio Pierrot,1999,4.0,3.0
164,Mononoke-hime,Princess Mononoke,もののけ姫,SUMMER,1997.0,ANIME,MOVIE,FINISHED,1.0,134,85,292467,14612,"Action, Adventure, Drama, Fantasy",JP,ORIGINAL,Studio Ghibli,1997,7.0,12.0
165,RahXephon,RahXephon,ラーゼフォン,WINTER,2002.0,ANIME,TV,FINISHED,26.0,23,71,28638,434,"Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi",JP,ORIGINAL,bones,2002,1.0,21.0
166,Samurai 7,Samurai 7,サムライセブン,SUMMER,2004.0,ANIME,TV,FINISHED,26.0,26,70,21747,260,"Action, Mecha, Sci-Fi",JP,OTHER,GONZO,2004,6.0,12.0
167,Scrapped Princess,Scrapped Princess,スクラップド・プリンセス,SPRING,2003.0,ANIME,TV,FINISHED,24.0,23,71,19329,162,"Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi",JP,LIGHT_NOVEL,bones,2003,4.0,8.0
168,Scryed,s-CRY-ed,スクライド,SUMMER,2001.0,ANIME,TV,FINISHED,26.0,24,70,15855,279,"Action, Adventure, Sci-Fi",JP,ORIGINAL,Sunrise,2001,7.0,4.0
169,Shingetsutan Tsukihime,Lunar Legend Tsukihime,真月譚 月姫,FALL,2003.0,ANIME,TV,FINISHED,12.0,24,60,34601,304,"Action, Horror, Mystery, Romance, Supernatural",JP,VISUAL_NOVEL,J.C.STAFF,2003,10.0,10.0
170,SLAM DUNK,Slam Dunk,SLAM DUNK,FALL,1993.0,ANIME,TV,FINISHED,101.0,23,83,71133,3187,"Comedy, Drama, Slice of Life, Sports",JP,MANGA,Toei Animation,1993,10.0,16.0
171,Strange Dawn,,ストレンジ・ドーン,SUMMER,2000.0,ANIME,TV,FINISHED,13.0,20,61,2504,15,"Adventure, Drama, Fantasy",JP,ORIGINAL,Hal Film Maker,2000,7.0,11.0
173,tactics,,tactics,FALL,2004.0,ANIME,TV,FINISHED,25.0,24,67,5771,53,"Comedy, Drama, Fantasy, Mystery",JP,MANGA,Studio DEEN,2004,10.0,6.0
174,Tenjou Tenge,Tenjho Tenge,天上天下,SPRING,2004.0,ANIME,TV,FINISHED,24.0,23,64,32297,314,"Action, Drama, Ecchi",JP,MANGA,MADHOUSE,2004,4.0,2.0
175,Tokyo Underground,Tokyo Underground,東京アンダーグラウンド,SPRING,2002.0,ANIME,TV,FINISHED,26.0,25,61,5714,55,"Action, Adventure, Romance, Sci-Fi",JP,MANGA,Studio Pierrot,2002,4.0,2.0
176,Triangle Heart: Sweet Songs Forever,,とらいあんぐるハート -Sweet Songs Forever-,SUMMER,2003.0,ANIME,OVA,FINISHED,4.0,30,54,2069,9,"Adventure, Romance",JP,VISUAL_NOVEL,,2003,7.0,24.0
177,Tsubasa Chronicle,Tsubasa RESERVoir CHRoNiCLE,ツバサ・クロニクル,SPRING,2005.0,ANIME,TV,FINISHED,26.0,25,71,36997,518,"Adventure, Fantasy, Romance",JP,MANGA,Bee Train,2005,4.0,9.0
178,Ultra Maniac,Ultramaniac - Magical Girl,ウルトラマニアック,SPRING,2003.0,ANIME,TV,FINISHED,26.0,24,69,6417,87,"Comedy, Romance, Supernatural",JP,MANGA,Ashi Productions,2003,5.0,20.0
179,Tokimeki Fushigi Diary★Ultra Maniac,,ときめき不思議ダイアリー★ウルトラマニアック,SUMMER,2002.0,ANIME,SPECIAL,FINISHED,1.0,21,60,1254,8,"Comedy, Romance, Supernatural",JP,MANGA,Ashi Productions,2002,8.0,6.0
180,Vandread,Vandread,ヴァンドレッド,FALL,2000.0,ANIME,TV,FINISHED,13.0,22,67,15376,213,"Action, Comedy, Mecha, Romance, Sci-Fi",JP,ORIGINAL,GONZO,2000,10.0,3.0
181,Vandread: the second stage,Vandread: The Second Stage,ヴァンドレッド the second stage,FALL,2001.0,ANIME,TV,FINISHED,13.0,22,70,8171,116,"Action, Comedy, Mecha, Romance, Sci-Fi",JP,ORIGINAL,GONZO,2001,10.0,5.0
182,Tenkuu no Escaflowne,Vision of Escaflowne,天空のエスカフローネ,SPRING,1996.0,ANIME,TV,FINISHED,26.0,24,73,39515,865,"Adventure, Fantasy, Mecha, Romance",JP,ORIGINAL,Sunrise,1996,4.0,2.0
183,Whistle!,,ホイッスル！,SPRING,2002.0,ANIME,TV,FINISHED,39.0,24,69,2982,44,Sports,JP,MANGA,,2002,5.0,6.0
184,Xenosaga: THE ANIMATION,Xenosaga: The Animation,ゼノサーガ THE ANIMATION,WINTER,2005.0,ANIME,TV,FINISHED,12.0,23,58,4062,36,"Action, Mecha, Sci-Fi",JP,VIDEO_GAME,Toei Animation,2005,1.0,6.0
185,Initial D,Initial D 1st Stage,頭文字[イニシャル]D,SPRING,1998.0,ANIME,TV,FINISHED,26.0,25,82,112719,6209,"Action, Drama, Sports",JP,MANGA,Studio Comet,1998,4.0,19.0
186,Initial D SECOND STAGE,Initial D 2nd Stage,頭文字[イニシャル]D SECOND STAGE,FALL,1999.0,ANIME,TV,FINISHED,13.0,23,81,58473,1194,"Action, Drama, Sports",JP,MANGA,Pastel,1999,10.0,15.0
187,Initial D THIRD STAGE,Initial D 3rd Stage,頭文字[イニシャル]D THIRD STAGE,WINTER,2001.0,ANIME,MOVIE,FINISHED,1.0,104,78,49300,889,"Action, Drama, Romance, Sports",JP,MANGA,Studio DEEN,2001,1.0,13.0
188,Gosenzo San'e,Masquerade,御先祖賛江,FALL,1998.0,ANIME,OVA,FINISHED,4.0,30,55,895,7,"Hentai, Mystery, Supernatural",JP,ORIGINAL,AIC,1998,9.0,25.0
189,Love Hina,Love Hina,ラブひな,SPRING,2000.0,ANIME,TV,FINISHED,24.0,23,66,43959,478,"Comedy, Ecchi, Romance, Slice of Life",JP,MANGA,Xebec,2000,4.0,19.0
190,Love Hina Again,Love Hina Again,ラブ ひな Again,WINTER,2002.0,ANIME,OVA,FINISHED,3.0,30,68,12991,69,"Comedy, Drama, Romance",JP,MANGA,Xebec,2002,1.0,26.0
191,Love Hina Christmas Special: Silent Eve,Love Hina Christmas Movie,ラブひなクリスマススペシャル 〜サイレント・イヴ〜,FALL,2000.0,ANIME,SPECIAL,FINISHED,1.0,46,68,8687,51,"Comedy, Romance, Slice of Life",JP,MANGA,Xebec,2000,12.0,25.0
192,Love Hina: Haru Special - Kimi Sakura Chiru Nakare!!,Love Hina Spring Movie,ラブひな春スペシャル 〜キミサクラチルナカレ!!〜,SPRING,2001.0,ANIME,SPECIAL,FINISHED,1.0,46,67,8136,36,"Adventure, Comedy, Romance",JP,MANGA,Xebec,2001,4.0,2.0
193,Maburaho,Maburaho,まぶらほ,FALL,2003.0,ANIME,TV,FINISHED,24.0,24,61,15168,101,"Comedy, Drama, Ecchi, Romance",JP,LIGHT_NOVEL,J.C.STAFF,2003,10.0,14.0
194,Macross Zero,Macross Zero,マクロス ゼロ,WINTER,2002.0,ANIME,OVA,FINISHED,5.0,30,70,10685,91,"Action, Adventure, Drama, Mecha, Romance, Sci-Fi",JP,ORIGINAL,Satelight,2002,12.0,21.0
195,Onegai☆Teacher,Please☆Teacher!,おねがい☆ティーチャー,WINTER,2002.0,ANIME,TV,FINISHED,12.0,25,66,30929,371,"Comedy, Drama, Romance, Sci-Fi",JP,ORIGINAL,Daume,2002,1.0,10.0
196,Onegai☆Twins,Please☆Twins!,おねがい☆ツインズ,SUMMER,2003.0,ANIME,TV,FINISHED,12.0,25,64,14141,99,"Comedy, Drama, Romance",JP,ORIGINAL,Daume,2003,7.0,15.0
197,Rizelmine,,りぜるまいん,SPRING,2002.0,ANIME,TV_SHORT,FINISHED,24.0,15,59,5242,41,"Comedy, Ecchi, Romance, Sci-Fi",JP,MANGA,MADHOUSE,2002,4.0,2.0
198,Speed Grapher,Speed Grapher,スピードグラファー,SPRING,2005.0,ANIME,TV,FINISHED,24.0,23,68,25037,243,"Action, Drama, Ecchi, Mystery, Psychological, Supernatural",JP,ORIGINAL,GONZO,2005,4.0,8.0
199,Sen to Chihiro no Kamikakushi,Spirited Away,千と千尋の神隠し,SUMMER,2001.0,ANIME,MOVIE,FINISHED,1.0,125,86,465285,22689,"Adventure, Drama, Fantasy, Supernatural",JP,ORIGINAL,Studio Ghibli,2001,7.0,20.0
200,Tenshi na Konamaiki,,天使な小生意気,SPRING,2002.0,ANIME,TV,FINISHED,50.0,24,69,5933,55,"Comedy, Romance, Supernatural",JP,MANGA,TMS Entertainment,2002,4.0,6.0
201,Denei Shoujo VIDEO GIRL AI,Video Girl Ai,電影少女 VIDEO・GIRL・AI,WINTER,1992.0,ANIME,OVA,FINISHED,6.0,29,69,9467,139,"Comedy, Drama, Ecchi, Romance",JP,MANGA,Production I.G,1992,3.0,27.0
202,Wolf's Rain,Wolf's Rain,ウルフズレイン,WINTER,2003.0,ANIME,TV,FINISHED,26.0,23,74,59632,1368,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",JP,ORIGINAL,bones,2003,1.0,7.0
203,Words Worth,Words Worth,ワーズ・ワース,SUMMER,1999.0,ANIME,OVA,FINISHED,5.0,30,58,1698,25,"Adventure, Fantasy, Hentai",JP,VISUAL_NOVEL,ARMS,1999,8.0,25.0
204,Yumeria,,ゆめりあ,WINTER,2004.0,ANIME,TV,FINISHED,12.0,24,55,4562,32,"Action, Comedy, Ecchi",JP,VISUAL_NOVEL,Studio DEEN,2004,1.0,9.0
205,Samurai Champloo,Samurai Champloo,サムライチャンプルー,SPRING,2004.0,ANIME,TV,FINISHED,26.0,24,84,271438,16273,"Action, Adventure, Comedy",JP,ORIGINAL,Manglobe,2004,5.0,20.0
206,Lodoss-tou Senki: Eiyuu Kishi Den,Record of Lodoss War: Chronicles of the Heroic Knight,ロードス島戦記　英雄騎士伝,SPRING,1998.0,ANIME,TV,FINISHED,27.0,24,67,8668,91,"Action, Adventure, Drama, Fantasy, Romance",JP,OTHER,AIC,1998,4.0,1.0
207,Lodoss-tou Senki,Record of Lodoss War,ロードス島戦記,SUMMER,1990.0,ANIME,OVA,FINISHED,13.0,25,70,28344,524,"Action, Adventure, Fantasy, Supernatural",JP,OTHER,MADHOUSE,1990,6.0,30.0
208,R.O.D -READ OR DIE-,R.O.D - READ OR DIE,R.O.D -READ OR DIE-,SPRING,2001.0,ANIME,OVA,FINISHED,3.0,33,75,19600,1096,"Action, Drama, Mystery, Sci-Fi",JP,LIGHT_NOVEL,Studio DEEN,2001,5.0,23.0
209,R.O.D -THE TV-,R.O.D -THE TV-,R.O.D -THE TV-,FALL,2003.0,ANIME,TV,FINISHED,26.0,25,79,17075,2402,"Action, Drama, Mystery, Sci-Fi",JP,MANGA,J.C.STAFF,2003,9.0,1.0
210,Ranma 1/2,Ranma ½,らんま1/2,SPRING,1989.0,ANIME,TV,FINISHED,18.0,24,75,53620,1609,"Action, Comedy, Ecchi, Romance, Slice of Life",JP,MANGA,Studio DEEN,1989,4.0,15.0
211,Pure Mail,,ピュアメール,FALL,2001.0,ANIME,OVA,FINISHED,2.0,30,54,842,9,Hentai,JP,VISUAL_NOVEL,,2001,9.0,25.0
212,Project A-Ko,Project A-ko,プロジェクトA子,SUMMER,1986.0,ANIME,MOVIE,FINISHED,1.0,84,67,8822,159,"Action, Adventure, Comedy, Mecha, Sci-Fi",JP,ORIGINAL,APPP,1986,6.0,21.0
213,Pia Carrot e Youkoso!!,Welcome to Pia Carrot,Piaキャロットへようこそ!!,FALL,1997.0,ANIME,OVA,FINISHED,3.0,29,60,1009,15,"Comedy, Hentai, Romance",JP,VISUAL_NOVEL,,1997,10.0,24.0
214,Pia Carrot e Youkoso!! 2,Welcome To Pia Carrot 2,Piaキャロットへようこそ!! 2,FALL,1998.0,ANIME,OVA,FINISHED,3.0,30,61,707,7,"Comedy, Drama, Hentai, Romance",JP,,,1998,10.0,23.0
215,Pia Carrot e Youkoso!! 2 DX,Welcome to Pia Carrot! 2 DX,Pia キャロット へ ようこそ!! 2 DX,WINTER,2000.0,ANIME,OVA,FINISHED,6.0,30,58,1029,9,"Comedy, Romance",JP,VISUAL_NOVEL,,1999,12.0,18.0
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,Welcome to Pia Carrot! Sayaka's Love Story,Pia キャロットへようこそ！！劇場版～さやかの恋物語～,FALL,2002.0,ANIME,MOVIE,FINISHED,1.0,48,56,996,3,Romance,JP,VISUAL_NOVEL,I-move,2002,10.0,19.0
217,Shin Angel,New Angel,新エンジェル,FALL,1994.0,ANIME,OVA,FINISHED,5.0,30,54,795,9,"Comedy, Drama, Hentai, Romance",JP,,,1994,10.0,21.0
218,Kidou Senkan Nadesico,Martian Successor Nadesico,機動戦艦ナデシコ,FALL,1996.0,ANIME,TV,FINISHED,26.0,23,73,16823,334,"Action, Comedy, Mecha, Romance, Sci-Fi",JP,ORIGINAL,Xebec,1996,10.0,1.0
219,Kidou Senkan Nadesico: The prince of darkness,Martian Successor Nadesico: The Prince of Darkness,機動戦艦ナデシコ The prince of darkness,SUMMER,1998.0,ANIME,MOVIE,FINISHED,1.0,79,64,4680,58,"Action, Comedy, Drama, Mecha, Sci-Fi",JP,ORIGINAL,Xebec,1998,8.0,1.0
220,Kuro no Danshou,Mystery of the Necronomicon,黒の断章,FALL,1999.0,ANIME,OVA,FINISHED,4.0,30,47,587,5,"Hentai, Horror, Mystery",JP,VISUAL_NOVEL,,1999,10.0,29.0
221,Mezzo Forte,Mezzo Forte,メゾフォルテ,SPRING,2000.0,ANIME,OVA,FINISHED,2.0,31,64,10184,138,"Action, Comedy, Hentai, Sci-Fi",JP,ORIGINAL,ARMS,2000,5.0,25.0
222,MEZZO,Mezzo,MEZZO -メゾ-,WINTER,2004.0,ANIME,TV,FINISHED,13.0,25,62,6996,74,"Action, Adventure, Comedy, Mystery, Sci-Fi",JP,ORIGINAL,ARMS,2004,1.0,4.0
223,Dragon Ball,Dragon Ball,ドラゴンボール,WINTER,1986.0,ANIME,TV,FINISHED,153.0,25,78,226248,9213,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural",JP,MANGA,Toei Animation,1986,2.0,26.0
225,Dragon Ball GT,Dragon Ball GT,ドラゴンボールGT,WINTER,1996.0,ANIME,TV,FINISHED,64.0,24,63,125951,2224,"Action, Adventure, Comedy, Sci-Fi",JP,MANGA,Toei Animation,1996,2.0,7.0
226,Elfen Lied,Elfen Lied,エルフェンリート,SUMMER,2004.0,ANIME,TV,FINISHED,13.0,25,68,267264,6022,"Action, Drama, Ecchi, Horror, Psychological, Romance, Supernatural",JP,MANGA,ARMS,2004,7.0,25.0
227,FLCL,FLCL,フリクリ,SPRING,2000.0,ANIME,OVA,FINISHED,6.0,25,79,200948,13653,"Action, Comedy, Mecha, Sci-Fi",JP,ORIGINAL,Gainax,2000,4.0,26.0
228,Jigoku Shoujo,Hell Girl,地獄少女,FALL,2005.0,ANIME,TV,FINISHED,26.0,25,71,74796,1134,"Drama, Horror, Mystery, Psychological, Supernatural",JP,ORIGINAL,Studio DEEN,2005,10.0,5.0
229,Ninin ga Shinobuden,Ninja Nonsense,ニニンがシノブ伝,SUMMER,2004.0,ANIME,TV,FINISHED,12.0,24,65,7807,77,Comedy,JP,MANGA,ufotable,2004,7.0,10.0
230,Air Master,Air Master,エアマスター,SPRING,2003.0,ANIME,TV,FINISHED,27.0,24,62,8648,108,"Action, Adventure, Comedy",JP,MANGA,Toei Animation,2003,4.0,2.0
231,Asagiri no Miko,Shrine of the Morning Mist,朝霧の巫女,SUMMER,2002.0,ANIME,TV_SHORT,FINISHED,26.0,12,55,1932,10,"Action, Comedy, Drama, Fantasy",JP,MANGA,Chaos Project,2002,7.0,4.0
232,Cardcaptor Sakura,Cardcaptor Sakura,カードキャプターさくら,SPRING,1998.0,ANIME,TV,FINISHED,70.0,25,81,100193,7131,"Comedy, Drama, Fantasy, Mahou Shoujo, Romance",JP,MANGA,MADHOUSE,1998,4.0,7.0
233,Daa! Daa! Daa!,,だぁ! だぁ! だぁ!,SPRING,2000.0,ANIME,TV,FINISHED,78.0,25,72,5021,128,"Comedy, Sci-Fi",JP,MANGA,J.C.STAFF,2000,3.0,28.0
234,Dan Doh!!,,ダンドー,SPRING,2004.0,ANIME,TV,FINISHED,26.0,24,59,1438,9,"Adventure, Sports",JP,MANGA,Tokyo Kids,2004,4.0,3.0
235,Meitantei Conan,Detective Conan,名探偵コナン,WINTER,1996.0,ANIME,TV,RELEASING,,25,81,77297,5842,"Adventure, Comedy, Mystery, Psychological",JP,MANGA,TMS Entertainment,1996,1.0,8.0
236,E'S OTHERWISE,E's Otherwise,E'S OTHERWISE,SPRING,2003.0,ANIME,TV,FINISHED,26.0,23,60,2571,18,"Action, Drama, Sci-Fi",JP,MANGA,Studio Pierrot,2003,4.0,1.0
237,Koukyoushihen Eureka Seven,Eureka Seven,交響詩篇エウレカセブン,SPRING,2005.0,ANIME,TV,FINISHED,50.0,24,78,86184,2426,"Action, Adventure, Drama, Mecha, Romance, Sci-Fi",JP,ORIGINAL,bones,2005,4.0,17.0
238,Rekka no Honoo,Flame of Recca,烈火の炎,SUMMER,1997.0,ANIME,TV,FINISHED,42.0,23,69,12960,181,"Action, Adventure, Comedy, Fantasy, Romance",JP,MANGA,Studio Pierrot,1997,7.0,19.0
239,Gankutsuou,Gankutsuou: The Count of Monte Cristo,巌窟王,FALL,2004.0,ANIME,TV,FINISHED,24.0,24,79,58392,1561,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",JP,OTHER,GONZO,2004,10.0,6.0
240,Genshiken,Genshiken,げんしけん,FALL,2004.0,ANIME,TV,FINISHED,12.0,25,74,40528,622,"Comedy, Slice of Life",JP,MANGA,Palm Studio,2004,10.0,10.0
241,GIRLS Bravo: first season,Girls Bravo,GIRLSブラボー first season,SUMMER,2004.0,ANIME,TV,FINISHED,11.0,23,58,26391,176,"Comedy, Ecchi, Romance",JP,MANGA,AIC Spirits,2004,7.0,5.0
242,Gokusen,The Gokusen,ごくせん,WINTER,2004.0,ANIME,TV,FINISHED,13.0,23,71,11348,179,"Comedy, Drama, Slice of Life",JP,MANGA,MADHOUSE,2004,1.0,6.0
243,Gravitation,Gravitation TV,グラビテーション,FALL,2000.0,ANIME,TV,FINISHED,13.0,23,62,16246,245,"Comedy, Music, Romance",JP,MANGA,Studio DEEN,2000,10.0,4.0
244,Agatha Christie no Meitantei Poirot to Marple,Agatha Christie's Great Detectives Poirot and Marple,アガサ・クリスティーの名探偵ポワロとマープル,SUMMER,2004.0,ANIME,TV,FINISHED,39.0,25,61,2024,16,Mystery,JP,OTHER,OLM,2004,7.0,4.0
245,GTO,GTO: Great Teacher Onizuka,GTO,SUMMER,1999.0,ANIME,TV,FINISHED,43.0,25,84,169941,8866,"Comedy, Drama, Slice of Life",JP,MANGA,Studio Pierrot,1999,6.0,30.0
246,GROOVE ADVENTURE RAVE,Rave Master,GROOVE ADVENTURE RAVE,FALL,2001.0,ANIME,TV,FINISHED,51.0,24,67,19427,217,"Adventure, Comedy, Fantasy, Romance",JP,MANGA,Studio DEEN,2001,10.0,13.0
247,Harukanaru Toki no Naka de: Hachiyou Shou,Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians,遙かなる時空の中で〜八葉抄〜,FALL,2004.0,ANIME,TV,FINISHED,26.0,24,64,3918,41,"Drama, Fantasy",JP,MANGA,Yumeta Company,2004,10.0,6.0
248,Ichigo 100%,Strawberry 100%,いちご100%,SPRING,2005.0,ANIME,TV,FINISHED,12.0,23,62,19146,124,"Comedy, Ecchi, Romance",JP,MANGA,MADHOUSE,2005,4.0,6.0
249,Inuyasha,InuYasha,犬夜叉,FALL,2000.0,ANIME,TV,FINISHED,167.0,24,77,168436,7154,"Action, Adventure, Comedy, Fantasy, Romance",JP,MANGA,Sunrise,2000,10.0,16.0
250,Konjiki no Gash Bell!!,Zatch Bell!,金色のガッシュベル!!,SPRING,2003.0,ANIME,TV,FINISHED,150.0,23,73,27875,710,"Adventure, Comedy, Supernatural",JP,MANGA,Toei Animation,2003,4.0,6.0
251,Kyou kara Maou!,Kyo Kara Maoh! - God (?) Save Our King!,今日からマ王！,SPRING,2004.0,ANIME,TV,FINISHED,78.0,25,70,19640,360,"Adventure, Comedy, Fantasy",JP,LIGHT_NOVEL,Studio DEEN,2004,4.0,3.0
252,Madlax,,マドラックス,SPRING,2004.0,ANIME,TV,FINISHED,26.0,24,75,11464,1507,"Action, Drama, Mystery, Psychological, Supernatural",JP,ORIGINAL,Bee Train,2004,4.0,5.0
